,Filename,File Extension,Time Created,Time Modified
13225,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1034.09)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13226,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1034.85)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13227,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1036.36)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13228,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(104.29)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13229,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(104.55)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13230,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(104.55)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13231,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(104.8)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13232,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(104.8)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13233,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1040)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13234,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1040.4)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13235,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1041.41)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13236,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1042.42)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13237,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1045.45)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13238,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1046.97)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13239,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1047.22)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:56,2020-03-17 12:00:49
13240,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1049.75)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13241,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(105.05)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13242,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1050)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13243,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1053.03)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13244,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1054.55)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13245,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1054.55)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13246,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1059.6)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13247,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1059.85)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13248,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(106.06)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13249,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(106.06)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:56,2020-03-17 12:00:49
13250,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(106.06)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13251,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(106.06)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13252,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(106.82)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13253,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1060)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13254,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1062.37)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13255,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1063.13)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13256,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1065.66)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13257,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1066.67)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13258,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1067.68)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13259,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(107.07)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13260,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(107.32)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13261,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(107.58)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13262,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(107.83)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13263,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1070)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13264,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1071.97)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13265,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1072.73)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13266,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1074.24)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13267,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1078.28)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13268,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1078.79)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13269,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(108.59)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13270,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(108.59)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13271,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1080)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13272,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1080.81)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13273,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1082.32)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13274,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1084.34)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13275,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1085.61)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13276,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1086.11)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13277,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.09)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13278,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.09)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13279,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.09)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13280,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.09)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13281,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.6)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13282,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(109.85)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13283,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1090)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13284,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1090.91)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13285,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1090.91)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13286,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1093.94)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13287,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1096.72)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:56,2020-03-17 12:00:50
13288,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1097.98)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13289,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1098.48)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13290,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.11)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13291,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.11)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13292,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.11)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13293,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.36)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13294,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.36)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13295,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.36)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13296,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.36)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13297,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.62)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13298,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.62)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13299,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(11.87)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13300,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(110)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13301,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(110.61)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13302,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1100)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13303,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1102.27)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13304,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1103.03)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13305,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1103.54)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13306,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1105.56)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13307,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1109.09)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13308,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1109.85)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13309,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(111.11)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13310,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(111.11)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13311,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(111.11)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13312,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(111.36)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13313,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(111.36)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13314,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1110)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13315,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1113.64)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13316,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1115.15)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13317,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1116.16)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13318,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1117.17)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13319,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(112.12)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13320,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(112.37)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13321,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1120)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13322,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1121.46)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13323,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1121.72)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:49
13324,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1122.22)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13325,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1125.0)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13326,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1127.27)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13327,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1128.79)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13328,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.13)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13329,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.13)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13330,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.64)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13331,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.64)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13332,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.64)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13333,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.64)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13334,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(113.89)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13335,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1130)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13336,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1133.33)_In_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13337,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1133.59)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13338,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1133.84)_In_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:50
13339,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1136.36)_In_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13340,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1139.39)_In_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
13341,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(114.9)_In_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13342,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(114.9)_In_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:50
13343,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1140)_In_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13344,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1140.4)_In_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13345,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1142.17)_In_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:54,2020-03-17 12:00:49
13346,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1144.44)_In_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:53,2020-03-17 12:00:49
13347,Out_of_Plane_Field\In_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(1145.45)_In_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:55,2020-03-17 12:00:50
